datetime,datetimeEpoch,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,pressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,sunrise,sunriseEpoch,sunset,sunsetEpoch,moonphase,conditions,description,icon,stations,source,tzoffset
2018-02-10,1518217200,-2.3,-4.6,-3.7,-3.4,-7.9,-6.0,-5.4,88.0,0.0,0.0,0.0,,0.0,1.1,16.2,9.7,357.5,1018.2,92.9,6.2,50.0,4.3,2.0,07:01:24,1518242484,16:39:43,1518277183,0.82,Overcast,Cloudy skies throughout the day.,cloudy,"['12376099999', 'EPWA', '12105699999', '12375099999', '12105199999', 'E1334', 'EPMO']",obs,
2018-02-11,1518303600,0.0,-4.3,-2.1,-4.1,-9.1,-6.0,-4.8,81.9,0.0,0.0,0.0,,0.0,1.0,28.4,17.7,141.1,1011.7,92.0,6.9,19.3,1.6,1.0,06:59:32,1518328772,16:41:36,1518363696,0.86,Overcast,Cloudy skies throughout the day.,cloudy,"['12376099999', 'EPWA', '12105699999', '12375099999', '12105199999', 'E1334', 'EPMO']",obs,
2018-02-12,1518390000,2.0,-3.5,-0.4,1.9,-6.0,-2.8,-2.6,85.2,0.0,0.0,0.0,,0.0,1.1,28.4,16.3,163.9,1010.5,80.6,6.2,18.9,1.6,1.0,06:57:39,1518415059,16:43:29,1518450209,0.89,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"['12376099999', 'EPWA', '12105699999', '12375099999', '12105199999', 'E1334', 'EPMO']",obs,
2018-02-13,1518476400,3.2,-4.4,-0.4,2.4,-7.7,-1.3,-2.3,87.6,0.0,0.0,0.0,,0.0,0.2,15.1,9.8,304.9,1017.3,50.8,5.2,41.3,3.6,2.0,06:55:44,1518501344,16:45:22,1518536722,0.92,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"['12376099999', 'EPWA', '12105699999', '12375099999', '12105199999', 'E1334', 'EPMO']",obs,
2018-02-14,1518562800,1.4,-1.3,-0.2,-0.2,-5.4,-3.4,-2.1,87.4,0.097,100.0,4.17,"['rain', 'snow']",0.0,0.0,31.0,14.5,56.8,1020.0,81.0,5.9,30.8,2.5,2.0,06:53:48,1518587628,16:47:15,1518623235,0.95,"Snow, Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain or snow.,rain,"['12376099999', 'EPWA', '12105699999', '12375099999', '12105199999', 'E1334', 'EPMO']",obs,
2018-02-15,1518649200,-2.0,-4.1,-2.9,-5.0,-8.8,-7.0,-5.1,85.0,0.29,100.0,4.17,['snow'],2.0,1.6,22.0,15.4,109.2,1024.9,91.2,8.9,21.0,1.8,1.0,06:51:50,1518673910,16:49:08,1518709748,0.0,"Snow, Overcast",Cloudy skies throughout the day with early morning snow.,snow,"['12376099999', 'EPWA', '12105699999', '12375099999', '12105199999', 'E1334', 'EPMO']",obs,
2018-02-16,1518735600,2.0,-2.9,-0.3,-0.6,-7.4,-3.7,-2.7,83.8,0.097,100.0,4.17,"['rain', 'snow']",0.0,2.0,37.4,17.0,204.7,1021.9,80.0,7.5,16.5,1.5,1.0,06:49:51,1518760191,16:51:01,1518796261,0.02,"Snow, Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain or snow.,rain,"['12376099999', 'EPWA', '12105699999', '12375099999', '12105199999', 'E1334', 'EPMO']",obs,
2018-02-17,1518822000,2.0,-0.7,0.7,-1.4,-3.9,-2.5,-1.1,87.9,0.0,0.0,0.0,,0.0,0.6,37.8,13.9,254.7,1022.8,71.8,7.9,24.3,1.9,1.0,06:47:51,1518846471,16:52:54,1518882774,0.06,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"['12376099999', 'EPWA', '12105699999', '12375099999', '12105199999', 'E1334', 'EPMO']",obs,
2018-02-18,1518908400,2.1,-1.5,0.1,-0.7,-5.0,-3.4,-3.5,77.9,0.0,0.0,0.0,,0.0,0.1,35.3,20.6,314.2,1026.0,62.5,11.3,70.3,6.1,3.0,06:45:49,1518932749,16:54:46,1518969286,0.09,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"['12376099999', 'EPWA', '12105699999', '12375099999', '12105199999', 'E1334', 'EPMO']",obs,
2018-02-19,1518994800,2.0,-1.1,0.1,2.0,-3.6,-0.5,-4.3,73.0,0.0,0.0,0.0,,0.0,0.1,22.7,7.6,201.0,1025.5,73.2,10.6,31.8,2.8,1.0,06:43:46,1519019026,16:56:38,1519055798,0.13,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"['12376099999', 'EPWA', '12105699999', '12375099999', '12105199999', 'E1334', 'EPMO']",obs,
2018-02-20,1519081200,3.6,-4.3,-0.9,-0.2,-8.6,-4.8,-7.3,63.3,0.0,0.0,0.0,,0.0,0.0,35.3,23.8,92.1,1022.6,47.2,14.2,85.3,7.4,4.0,06:41:43,1519105303,16:58:30,1519142310,0.16,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"['12376099999', 'EPWA', '12105699999', '12375099999', '12105199999', 'E1334', 'EPMO']",obs,
2018-02-21,1519167600,-0.5,-5.2,-2.9,-5.1,-10.3,-7.6,-7.3,72.0,0.0,0.0,0.0,,0.0,0.0,29.5,19.2,35.2,1023.5,43.0,11.6,77.8,6.7,3.0,06:39:38,1519191578,17:00:22,1519228822,0.2,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"['12376099999', '12105699999', '12375099999', '12105199999']",obs,
2018-02-22,1519254000,-3.2,-8.0,-5.7,-7.8,-12.2,-10.4,-10.9,67.3,0.0,0.0,0.0,,0.0,0.0,28.1,16.8,54.3,1026.2,58.5,11.6,99.9,8.5,4.0,06:37:32,1519277852,17:02:13,1519315333,0.23,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"['12376099999', '12105699999', 'EPWA', '12375099999', '12105199999', 'E1334', 'EPMO']",obs,
2018-02-23,1519340400,-2.3,-8.2,-6.0,-2.3,-13.2,-10.4,-11.3,66.8,0.0,0.0,0.0,,0.0,0.0,29.2,15.2,19.9,1025.4,59.4,10.5,78.4,6.8,4.0,06:35:25,1519364125,17:04:04,1519401844,0.25,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"['12376099999', 'EPWA', '12105699999', '12375099999', '12105199999', 'E1334', 'EPMO']",obs,
2018-02-24,1519426800,-5.4,-11.3,-7.5,-7.9,-19.4,-14.1,-12.1,70.8,0.29,100.0,4.17,['snow'],2.4,1.8,45.4,28.6,16.4,1025.3,61.2,12.1,80.3,6.9,4.0,06:33:17,1519450397,17:05:55,1519488355,0.3,"Snow, Partially cloudy",Partly cloudy throughout the day with morning snow.,snow,"['12376099999', 'EPWA', '12105699999', '12375099999', '12105199999', 'E1334', 'EPMO']",obs,
2018-02-25,1519513200,-7.8,-14.8,-10.7,-13.0,-20.9,-16.6,-15.9,66.4,0.097,100.0,4.17,['snow'],0.0,2.0,39.6,17.7,19.5,1030.3,49.5,14.5,101.2,8.8,5.0,06:31:08,1519536668,17:07:46,1519574866,0.34,"Snow, Partially cloudy",Partly cloudy throughout the day with morning snow.,snow,"['12376099999', 'EPWA', '12105699999', '12375099999', '12105199999', 'E1334', 'EPMO']",obs,
2018-02-26,1519599600,-10.1,-12.9,-11.0,-14.0,-18.6,-16.2,-16.3,65.6,0.0,0.0,0.0,,0.0,2.0,25.6,11.5,49.8,1028.0,77.1,10.3,53.8,4.8,2.0,06:28:59,1519622939,17:09:36,1519661376,0.37,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"['12376099999', 'EPWA', '12105699999', '12375099999', '12105199999', 'E1334', 'EPMO']",obs,
2018-02-27,1519686000,-8.8,-15.5,-11.7,-14.7,-19.7,-17.8,-17.4,63.7,0.0,0.0,0.0,,0.0,2.0,41.0,25.1,83.3,1024.8,60.3,11.4,77.2,6.7,3.0,06:26:48,1519709208,17:11:26,1519747886,0.41,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"['12376099999', 'EPWA', '12105699999', '12375099999', '12105199999', 'E1334', 'EPMO']",obs,
2018-02-28,1519772400,-7.0,-13.5,-10.9,-13.2,-22.2,-18.6,-16.6,63.3,0.0,0.0,0.0,,0.0,2.0,38.2,26.7,42.6,1027.1,62.9,11.9,93.0,8.1,4.0,06:24:37,1519795477,17:13:16,1519834396,0.44,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"['12376099999', 'EPWA', '12105699999', '12375099999', '12105199999', 'E1334', 'EPMO']",obs,
2018-03-01,1519858800,-7.9,-14.4,-11.4,-11.2,-20.4,-16.1,-16.4,67.7,0.0,0.0,0.0,,0.0,2.0,21.6,14.4,57.8,1022.2,68.6,11.1,80.6,6.9,3.0,06:22:25,1519881745,17:15:05,1519920905,0.48,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"['12376099999', 'EPWA', '12105699999', '12375099999', '12105199999', 'E1334', 'EPMO']",obs,
2018-03-02,1519945200,-7.5,-14.9,-11.3,-13.2,-20.1,-17.0,-16.3,67.4,0.0,0.0,0.0,,0.0,2.0,29.2,19.3,87.5,1010.9,32.2,10.3,83.0,7.1,4.0,06:20:12,1519968012,17:16:54,1520007414,0.5,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"['12376099999', 'EPWA', '12105699999', '12375099999', '12105199999', 'E1334', 'EPMO']",obs,
2018-03-03,1520031600,-6.2,-11.8,-9.3,-10.1,-17.6,-14.0,-13.8,70.3,0.194,100.0,8.33,['snow'],0.0,2.0,29.2,14.6,344.1,1006.1,50.2,8.4,60.7,5.3,3.0,06:17:59,1520054279,17:18:43,1520093923,0.55,"Snow, Partially cloudy",Partly cloudy throughout the day with snow in the morning and afternoon.,snow,"['12376099999', 'EPWA', '12105699999', '12375099999', '12105199999', 'E1334', 'EPMO']",obs,
2018-03-04,1520118000,-0.3,-13.7,-7.1,-0.3,-19.0,-10.3,-11.7,70.6,0.0,0.0,0.0,,0.0,2.0,28.8,11.8,288.2,1009.1,23.8,9.5,98.5,8.6,4.0,06:15:44,1520140544,17:20:32,1520180432,0.58,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"['12376099999', 'EPWA', '12105699999', '12375099999', '12105199999', 'E1334', 'EPMO']",obs,
2018-03-05,1520204400,3.8,-9.1,-2.0,-0.1,-15.4,-6.7,-9.9,57.4,0.0,0.0,0.0,,0.0,1.8,33.1,20.8,131.4,1006.1,46.1,9.3,104.4,9.1,4.0,06:13:30,1520226810,17:22:20,1520266940,0.61,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"['12376099999', 'EPWA', '12105699999', '12375099999', '12105199999', 'E1334', 'EPMO']",obs,
2018-03-06,1520290800,6.1,-2.0,1.4,3.7,-6.1,-2.5,-4.5,66.5,0.193,100.0,4.17,"['rain', 'snow']",0.0,1.2,29.2,22.0,106.7,999.0,77.9,8.2,73.6,6.3,4.0,06:11:14,1520313074,17:24:08,1520353448,0.64,"Snow, Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain or snow.,rain,"['12376099999', 'EPWA', '12105699999', '12375099999', '12105199999', 'E1334', 'EPMO']",obs,
2018-03-07,1520377200,4.3,0.8,2.2,2.1,-3.8,-0.4,1.1,92.8,0.772,100.0,8.33,"['rain', 'snow']",0.1,0.2,27.0,17.1,133.1,996.1,95.2,3.7,27.1,2.3,1.0,06:08:59,1520399339,17:25:56,1520439956,0.67,"Snow, Rain, Overcast",Cloudy skies throughout the day with rain or snow.,snow,"['12376099999', 'EPWA', '12105699999', '12375099999', '12105199999', 'E1334', 'EPMO']",obs,
2018-03-08,1520463600,8.8,1.1,4.7,6.7,-0.6,3.2,1.4,80.0,0.0,0.0,0.0,,0.0,0.0,34.2,14.7,230.5,1003.4,78.2,8.3,66.6,5.9,4.0,06:06:42,1520485602,17:27:43,1520526463,0.71,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"['12376099999', 'EPWA', '12105699999', '12375099999', '12105199999', 'E1334', 'EPMO']",obs,
2018-03-09,1520550000,8.3,-0.9,3.6,5.6,-3.3,1.3,-0.2,78.0,0.579,100.0,4.17,['rain'],0.0,0.0,46.8,21.2,233.1,1007.1,62.9,10.7,56.2,4.9,3.0,06:04:25,1520571865,17:29:30,1520612970,0.75,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"['12376099999', 'EPWA', '12105699999', '12375099999', '12105199999', 'E1334', 'EPMO']",obs,
2018-03-10,1520636400,9.7,-2.6,4.5,8.9,-4.9,3.1,-0.9,70.7,0.193,100.0,4.17,"['rain', 'snow']",0.0,0.0,25.6,15.4,167.3,1009.8,64.2,10.5,111.0,9.6,5.0,06:02:08,1520658128,17:31:17,1520699477,0.77,"Snow, Rain, Partially cloudy",Partly cloudy throughout the day with early morning snow or rain.,rain,"['12376099999', 'EPWA', '12105699999', '12375099999', '12105199999', 'E1334', 'EPMO']",obs,
2018-03-11,1520722800,15.7,4.7,9.4,15.7,2.4,8.3,3.4,67.2,0.0,0.0,0.0,,0.0,0.0,26.3,14.6,146.0,1005.8,77.6,11.9,91.4,7.9,4.0,05:59:50,1520744390,17:33:04,1520785984,0.8,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"['12376099999', 'EPWA', '12105699999', '12375099999', '12105199999', 'E1334', 'EPMO']",obs,
2018-03-12,1520809200,15.4,5.2,10.3,15.4,2.5,9.1,5.6,73.4,0.0,0.0,0.0,,0.0,0.0,38.2,25.3,142.8,997.1,45.3,13.9,43.9,3.9,2.0,05:57:32,1520830652,17:34:51,1520872491,0.84,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"['12376099999', 'EPWA', '12105699999', '12375099999', '12105199999', 'E1334', 'EPMO']",obs,
2018-03-13,1520895600,13.3,8.3,10.4,13.3,6.1,9.5,5.3,71.2,0.0,0.0,0.0,,0.0,0.0,52.6,19.8,227.3,998.8,83.2,16.5,59.3,5.2,2.0,05:55:14,1520916914,17:36:37,1520958997,0.87,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"['12376099999', 'EPWA', '12105699999', '12375099999', '12105199999', 'E1334', 'EPMO']",obs,
2018-03-14,1520982000,8.8,3.0,6.2,8.0,-0.3,4.0,3.8,84.9,0.29,100.0,4.17,['rain'],0.0,0.0,28.1,17.6,282.7,1007.0,86.1,11.3,30.3,2.5,1.0,05:52:55,1521003175,17:38:23,1521045503,0.9,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"['12376099999', 'EPWA', '12105699999', '12375099999', '12105199999', 'E1334', 'EPMO']",obs,
2018-03-15,1521068400,2.7,-0.2,0.8,-0.1,-5.0,-3.0,-2.0,82.0,0.0,0.0,0.0,,0.0,0.0,25.2,17.5,35.7,1012.6,93.9,10.7,21.4,1.9,1.0,05:50:36,1521089436,17:40:09,1521132009,0.93,Overcast,Cloudy skies throughout the day.,cloudy,"['12376099999', 'EPWA', '12105699999', '12375099999', '12105199999', 'E1334', 'EPMO']",obs,
2018-03-16,1521154800,-0.2,-4.9,-1.7,-5.5,-11.9,-7.9,-5.6,75.4,0.869,100.0,4.17,['snow'],0.2,0.3,53.3,29.4,59.1,1011.2,93.9,9.6,27.2,2.3,1.0,05:48:17,1521175697,17:41:54,1521218514,0.96,"Snow, Overcast",Cloudy skies throughout the day with late afternoon snow.,snow,"['12376099999', 'EPWA', '12105699999', '12375099999', '12105199999', 'E1334', 'EPMO']",obs,
2018-03-17,1521241200,-2.3,-6.8,-4.8,-9.1,-14.6,-12.2,-13.1,54.3,0.773,100.0,4.17,['snow'],6.2,4.9,49.0,30.2,54.5,1016.4,58.2,13.5,142.6,12.1,5.0,05:45:57,1521261957,17:43:40,1521305020,0.0,"Snow, Partially cloudy",Partly cloudy throughout the day with early morning snow.,snow,"['12376099999', 'EPWA', '12105699999', '12375099999', '12105199999', 'E1334', 'EPMO']",obs,
2018-03-18,1521327600,-0.3,-8.0,-4.3,-6.1,-15.1,-10.9,-15.3,43.3,0.0,0.0,0.0,,0.0,5.6,57.6,30.1,71.4,1020.5,18.8,16.3,159.7,13.7,5.0,05:43:38,1521348218,17:45:25,1521391525,0.03,Clear,Clear conditions throughout the day.,clear-day,"['12376099999', 'EPWA', '12105699999', '12375099999', '12105199999', 'E1334', 'EPMO']",obs,
2018-03-19,1521414000,1.3,-6.5,-3.1,-3.4,-12.5,-7.9,-16.6,37.7,0.0,0.0,0.0,,0.0,3.9,36.4,25.3,85.0,1015.5,44.1,16.3,161.0,13.9,5.0,05:41:18,1521434478,17:47:10,1521478030,0.07,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"['12376099999', 'EPWA', '12105699999', '12375099999', '12105199999', 'E1334', 'EPMO']",obs,
2018-03-20,1521500400,2.6,-4.1,-1.2,1.2,-7.1,-3.3,-13.0,43.0,0.0,0.0,0.0,,0.0,2.9,28.4,15.7,359.1,1011.6,77.1,13.5,91.3,7.8,4.0,05:38:58,1521520738,17:48:55,1521564535,0.1,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"['12376099999', 'EPWA', '12105699999', '12375099999', '12105199999', 'E1334', 'EPMO']",obs,
2018-03-21,1521586800,3.3,-4.7,-0.6,-1.5,-9.7,-5.6,-9.2,54.4,0.0,0.0,0.0,,0.0,1.6,47.5,31.5,322.3,1020.9,43.2,16.6,122.7,10.6,6.0,05:36:38,1521606998,17:50:40,1521651040,0.14,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"['12376099999', 'EPWA', '12105699999', '12375099999', '12105199999', 'E1334', 'EPMO']",obs,
2018-03-22,1521673200,6.2,-2.8,1.5,3.5,-6.1,-1.4,-6.7,55.7,0.0,0.0,0.0,,0.0,1.3,43.9,14.6,225.6,1015.5,70.9,14.1,119.6,10.2,4.0,05:34:18,1521693258,17:52:24,1521737544,0.18,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"['12376099999', 'EPWA', '12105699999', '12375099999', '12105199999', 'E1334', 'EPMO']",obs,
2018-03-23,1521759600,3.9,-1.1,1.6,3.9,-3.3,0.8,-1.6,79.3,0.097,100.0,4.17,['rain'],0.0,0.1,15.8,8.3,143.4,1007.5,88.7,6.8,41.4,3.6,1.0,05:31:57,1521779517,17:54:09,1521824049,0.21,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"['12376099999', 'EPWA', '12105699999', '12375099999', '12105199999', 'E1334', 'EPMO']",obs,
2018-03-24,1521846000,7.3,-0.4,3.1,6.3,-3.3,1.5,-3.6,63.2,0.0,0.0,0.0,,0.0,0.0,19.4,11.1,118.3,1008.7,54.1,8.2,82.8,7.3,3.0,05:29:37,1521865777,17:55:53,1521910553,0.25,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"['12376099999', 'EPWA', '12105699999', '12375099999', '12105199999', 'E1334', 'EPMO']",obs,
2018-03-25,1521932400,11.6,-2.1,4.2,11.6,-5.3,2.8,-4.1,56.9,0.0,0.0,0.0,,0.0,0.0,25.9,12.8,169.3,1010.6,22.9,11.3,167.0,13.9,5.0,06:27:17,1521952037,18:57:38,1521997058,0.28,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"['12376099999', 'EPWA', '12105699999', '12375099999', '12105199999', 'E1334', 'EPMO']",obs,
2018-03-26,1522015200,9.8,-2.4,4.1,8.4,-3.5,2.9,-1.6,68.1,0.0,0.0,0.0,,0.0,0.0,30.2,11.1,241.4,1010.7,40.3,8.9,160.0,13.8,6.0,06:24:57,1522038297,18:59:22,1522083562,0.32,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"['12376099999', 'EPWA', '12105699999', '12375099999', '12105199999', 'E1334', 'EPMO']",obs,2.0
2018-03-27,1522101600,5.2,0.4,2.1,2.5,-3.7,-1.5,-1.9,75.3,0.097,100.0,4.17,"['rain', 'snow']",0.0,0.0,27.7,19.5,342.6,1013.4,90.8,12.6,38.8,3.4,2.0,06:22:37,1522124557,19:01:06,1522170066,0.35,"Snow, Rain, Overcast",Cloudy skies throughout the day with morning rain or snow.,rain,"['12376099999', 'EPWA', '12105699999', '12375099999', '12105199999', 'E1334', 'EPMO']",obs,2.0
2018-03-28,1522188000,4.3,-0.2,1.8,1.5,-3.5,-1.3,-5.1,60.8,0.0,0.0,0.0,,0.0,0.0,32.4,18.9,91.1,1012.9,84.9,13.9,79.0,6.7,3.0,06:20:17,1522210817,19:02:50,1522256570,0.39,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"['12376099999', 'EPWA', '12105699999', '12375099999', '12105199999', 'E1334', 'EPMO']",obs,2.0
2018-03-29,1522274400,5.4,0.1,2.1,4.2,-5.3,-1.3,0.9,91.7,4.926,100.0,8.33,"['rain', 'snow']",1.0,1.8,38.9,25.4,116.6,1006.2,87.7,5.4,28.5,2.4,2.0,06:17:57,1522297077,19:04:34,1522343074,0.42,"Snow, Rain, Partially cloudy",Partly cloudy throughout the day with rain or snow.,snow,"['12376099999', 'EPWA', '12105699999', '12375099999', '12105199999', 'E1334', 'EPMO']",obs,2.0
2018-03-30,1522360800,11.6,0.8,6.3,11.6,-2.0,5.0,0.0,66.6,0.0,0.0,0.0,,0.0,0.5,44.3,17.8,238.9,1009.7,71.5,13.0,145.3,12.6,7.0,06:15:38,1522383338,19:06:18,1522429578,0.46,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"['12376099999', 'EPWA', '12105699999', '12375099999', '12105199999', 'E1334', 'EPMO']",obs,2.0
2018-03-31,1522447200,10.9,0.7,6.3,10.9,-3.4,3.6,3.4,82.6,3.863,100.0,4.17,['rain'],0.0,0.0,43.2,21.6,71.8,1003.1,71.9,8.1,61.3,5.1,3.0,06:13:18,1522469598,19:08:02,1522516082,0.5,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"['12376099999', 'EPWA', '12105699999', '12375099999', '12105199999', 'E1334', 'EPMO']",obs,2.0
2018-04-01,1522533600,9.0,2.0,5.8,8.4,-3.8,2.1,4.6,92.5,4.443,100.0,12.5,['rain'],0.0,0.0,57.6,30.4,266.5,992.6,91.5,7.4,13.1,0.9,0.0,06:10:59,1522555859,19:09:45,1522602585,0.53,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"['12376099999', 'EPWA', '12105699999', '12375099999', '12105199999', 'E1334', 'EPMO']",obs,2.0
2018-04-02,1522620000,7.7,0.6,2.8,3.9,-5.4,-1.7,-0.6,79.2,0.194,100.0,8.33,"['rain', 'snow']",0.2,0.0,57.6,33.0,270.5,1004.0,74.3,12.0,78.6,6.9,5.0,06:08:40,1522642120,19:11:29,1522689089,0.56,"Snow, Rain, Partially cloudy",Partly cloudy throughout the day with rain or snow.,snow,"['12376099999', 'EPWA', '12105699999', '12375099999', '12105199999', 'E1334', 'EPMO']",obs,2.0
2018-04-03,1522706400,15.6,-1.7,7.4,15.6,-4.6,6.3,0.0,63.1,0.0,0.0,0.0,,0.0,0.0,36.0,18.0,164.9,1010.1,58.8,13.4,126.4,11.0,5.0,06:06:21,1522728381,19:13:13,1522775593,0.59,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"['12376099999', 'EPWA', '12105699999', '12375099999', '12105199999', 'E1334', 'EPMO']",obs,2.0
2018-04-04,1522792800,21.8,4.8,13.4,21.8,2.7,12.8,4.6,58.4,0.0,0.0,0.0,,0.0,0.0,39.6,21.5,144.6,1008.3,58.0,15.6,166.6,14.4,6.0,06:04:03,1522814643,19:14:57,1522862097,0.63,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"['12376099999', 'EPWA', '12105699999', '12375099999', '12105199999', 'E1334', 'EPMO']",obs,2.0
2018-04-05,1522879200,19.4,5.9,13.8,19.4,3.9,13.6,5.6,59.9,0.0,0.0,0.0,,0.0,0.0,36.0,20.2,252.3,1006.8,64.5,13.9,171.7,14.6,6.0,06:01:45,1522900905,19:16:40,1522948600,0.66,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"['12376099999', 'EPWA', '12105699999', '12375099999', '12105199999', 'E1334', 'EPMO']",obs,2.0
2018-04-06,1522965600,11.8,3.1,9.2,11.8,2.8,7.7,-0.9,53.4,0.0,0.0,0.0,,0.0,0.0,46.8,28.0,284.0,1019.4,36.7,15.4,194.6,16.6,6.0,05:59:28,1522987168,19:18:24,1523035104,0.69,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"['12376099999', 'EPWA', '12105699999', '12375099999', '12105199999', 'E1334', 'EPMO']",obs,2.0
2018-04-07,1523052000,16.7,-0.9,8.9,16.7,-2.6,8.3,-2.9,48.2,0.0,0.0,0.0,,0.0,0.0,39.6,23.9,124.2,1026.1,12.1,14.2,207.6,18.0,6.0,05:57:10,1523073430,19:20:08,1523121608,0.72,Clear,Clear conditions throughout the day.,clear-day,"['12376099999', 'EPWA', '12105699999', '12375099999', '12105199999', 'E1334', 'EPMO']",obs,2.0
2018-04-08,1523138400,23.8,7.2,15.5,23.8,4.8,14.8,5.6,53.4,0.0,0.0,0.0,,0.0,0.0,43.2,24.0,138.2,1018.4,4.9,16.4,191.6,16.3,6.0,05:54:54,1523159694,19:21:51,1523208111,0.75,Clear,Clear conditions throughout the day.,clear-day,"['12376099999', 'EPWA', '12105699999', '12375099999', '12105199999', 'E1334', 'EPMO']",obs,2.0
2018-04-09,1523224800,25.9,9.9,18.2,25.9,8.0,18.1,6.8,50.7,0.0,0.0,0.0,,0.0,0.0,43.2,22.3,168.9,1009.3,18.9,15.8,200.4,17.3,6.0,05:52:38,1523245958,19:23:35,1523294615,0.79,Clear,Clear conditions throughout the day.,clear-day,"['12376099999', 'EPWA', '12105699999', '12375099999', '12105199999', 'E1334', 'EPMO']",obs,2.0
2018-04-10,1523311200,25.2,9.2,18.4,25.2,9.2,18.4,6.9,49.5,0.0,0.0,0.0,,0.0,0.0,36.0,21.2,45.2,1009.1,18.0,15.4,190.9,16.3,6.0,05:50:22,1523332222,19:25:18,1523381118,0.82,Clear,Clear conditions throughout the day.,clear-day,"['12376099999', 'EPWA', '12105699999', '12375099999', '12105199999', 'E1334', 'EPMO']",obs,2.0
2018-04-11,1523397600,18.8,10.8,14.5,18.8,10.8,14.5,8.8,69.4,0.1,100.0,4.17,['rain'],0.0,0.0,36.7,26.1,67.1,1012.8,61.2,13.6,179.3,15.5,7.0,05:48:07,1523418487,19:27:02,1523467622,0.85,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"['12376099999', 'EPWA', '12105699999', '12375099999', '12105199999', 'E1334', 'EPMO']",obs,2.0
2018-04-12,1523484000,21.3,7.6,14.4,21.3,4.9,13.6,8.1,67.4,0.0,0.0,0.0,,0.0,0.0,43.2,28.3,89.0,1013.7,40.0,14.8,186.5,16.0,6.0,05:45:52,1523504752,19:28:46,1523554126,0.88,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"['12376099999', 'EPWA', '12105699999', '12375099999', '12105199999', 'E1334', 'EPMO']",obs,2.0
2018-04-13,1523570400,23.7,9.0,16.3,23.7,6.3,15.9,8.8,64.1,0.386,100.0,4.17,['rain'],0.0,0.0,54.0,34.1,104.1,1013.7,26.4,13.3,195.3,16.8,6.0,05:43:38,1523591018,19:30:29,1523640629,0.91,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"['12376099999', 'EPWA', '12105699999', '12375099999', '12105199999', 'E1334', 'EPMO']",obs,2.0
